Index,IPA
7549,  
7550,a
7551, 
7552,","
7553, ।।     
7554,  
7555,a
7556,     
7557,  
7558,", ,"
7559,a
7560,  
7561,a
7562,a
7563,  
7564,"কিন্তু, তা নয়। কিন্তু, তা নয়।"
7565,    
7566,  
7567, 
7568,a
7569, 
7570,","
7571, 
7572,।।।।।।।।।।।।।।।
7573, 
7574,    
7575,a
7576,    
7577, 
7578,   
7579,"আমি ,,"
7580, 
7581,a
7582, 
7583,সে খুব ভালো।। 
7584,  
7585,    
7586,    
7587,a
7588, 
7589,  
7590,।।।।।।।।।।।
7591,a
7592, ।।।।।।।।।।।।।
7593,  
7594,a
7595,a
7596,  
7597, 
7598,  
7599,একটা। 
7600,<> <> <
7601,a
7602, 
7603,  
7604,     
7605,  
7606,।।।।
7607,কিন্তু 
7608,   
7609," ,"
7610,।।।।
7611, 
7612,   
7613,     
7614,    
7615,a
7616, 
7617,  
7618,a
7619,    
7620,a
7621,a
7622, 
7623,।।।।।।।।।।।।।।।।।
7624,  
7625,I m  
7626,a
7627,  
7628, 
7629,।।।
7630,  
7631,      
7632,।।।।।।।।।।।
7633,a
7634,  
7635, 
7636,   
7637,a
7638,a
7639,    
7640,  
7641,"এটা ঠিক যে, কিছু খারাপ লোক আছে "
7642,"Here,     "
7643, 
7644, 
7645,    
7646,", "
7647,   
7648,  
7649,   
7650,   
7651,", তাহলে,!,,"
7652,"একটা সময় ,"
7653, 
7654,কিন্তু ।
7655,  
7656,কে। কে।
7657,  
7658,   
7659,তারপর 
7660, 
7661,   
7662,   
7663, 
7664, 
7665,     
7666,a
7667, 
7668,a
7669,  
7670, 
7671, 
7672,a
7673, 
7674, 
7675,এটা কি? এটা? হ্যাঁ। এটা?
7676,।।।।।।।।।।।।।।
7677,I m  
7678,<> <>। <>। <>। <
7679, 
7680,   
7681,।।।।।।।।।।।।।।।
7682,"কিন্তু, আরও, আরও, কিন্তু, আরও, আরও,, একটা জিনিস।, একটা জিনিস। "
7683,।।।।।।।।।।।।।
7684,   
7685,"<> <>। <>, <>, <>। <> I  "
7686,  
7687,।।।।।।।।।।।।
7688, 
7689,।।।।।।।।।।।।।
7690,।।।।।।।।।।।
7691,।।।।
7692,  
7693,  
7694,  
7695, 
7696,  ।
7697,a
7698,  
7699,a
7700,a
7701,   
7702,a
7703, 
7704,।।।।।।।।।।
7705,a
7706,।।।।।।।।।।।
7707,।।।।।।।।।।।
7708,<
7709,।।।।।।।।।।।।।।
7710,????
7711,।।।।।।।।।।।
7712,।।।।।।।।।
7713,<<<<<<<
7714,।।।।।।।।।।
7715,a
7716,   
7717,<  
7718,","
7719,a
7720,a
7721,  
7722, 
7723,।।।।।।।।।।
7724,।।।।।।।।।।।।।।
7725,a
7726,  
7727,a
7728,  
7729,।।।।।।।।।
7730,"< < < ,, < "
7731,a
7732,a
7733,What? What?
7734,   
7735, 
7736,a
7737,।।।।।।।।।।।।
7738, 
7739,  
7740,  
7741,।।।।।।।।।।
7742, 
7743,     
7744,a
7745,   
7746,।।।।।।।।।।
7747,    
7748,a
7749,     
7750,।।।।।।।।।।
7751,    
7752,", তোমার, তোমার, তোমার, তোমার, তোমার, তোমার, তোমার, তোমার, তোমার, তোমার,"
7753, 
7754,a
7755,<<<<<<<<<<
7756,।।।।।।।।।
7757,"You,"
7758,a
7759,    
7760,a
7761,a
7762,"No, no!"
7763,a
7764,a
7765,I    
7766,"না, না, তুমি যাবা।"
7767,  
7768," ,"
7769,<> < <।।।।।।
7770,a
7771,a
7772,  
7773,।।।।।।।।।।
7774,  
7775,<< < <
7776,।।।।।।।।
7777, 
7778,<> <>। < < < <e
7779, 
7780,।।।।।।।।।।
7781,।।।।।।।।।।
7782,<>
7783,।।।।।।।।
7784,।।।।।।।।।
7785,   
7786,", "
7787,", শান্তি।, ।।"
7788,।।।।।।।।।।
7789,।।।।।।।।
7790,"<> <>, তাইলে?<>।।। <>e"
7791,।।।।।।।।।।।।।
7792,।।।।।।।।।।।।।
7793,    
7794, 
7795,< <<<<<<
7796,।।।।।।।।।।।।।
7797, 
7798,a
7799,না    
7800,।।।।।।।।।।।।।।
7801,।।।।।।।।।।।।।।।।
7802,।।।।।।।।।।।।।
7803,a
7804,<> < < < 
7805,   
7806,।।।।
7807,।।।।।।।।।।
7808, 
7809,a
7810,। 
7811, 
7812,a
7813,।।।।।।।।।।
7814, 
7815,a
7816,a
7817,a
7818,a
7819,a
7820,a
7821, 
7822,a
7823,I m
7824,a
7825,।।।।।।।।
7826,    
7827,"কিন্তু, আমার মনে হয়, I  কিন্তু, ।"
7828,।।।
7829,a
7830,   ।
7831,<> <> <> 
7832,।।।।।।।।।।।।।।
7833,।।।।।।।।।।।
7834,।।।।।
7835,।।।।।।।।।।।।।।
7836,","
7837,a
7838,।।।।।।।।।।।।।।
7839,     
7840,a
7841,।।।।।।।।।।।।।।
7842,  
7843,a
7844,।।।।।।।।।।।।।
7845,।।।।।।।।।।
7846,   
7847,a
7848,।।।।।।।।।।।।।
7849,",,"
7850,।।।।।।।।।।।।।।।।
7851, ।
7852,    
7853,  
7854,  
7855,a
7856,  ।
7857,  
7858, 
7859, 
7860,    
7861,।।।।।।   
7862,a
7863,।।।।।।।।।।।।।।
7864,a
7865,।।।।।।।।।
7866,।।।।।।।।।
7867,a
7868,a
7869,   
7870,<> <
7871,a
7872,   
7873,।।।।
7874,     
7875,",,"
7876,  
7877,। 
7878, 
7879,।।।।।।।।।।
7880,  
7881,   
7882,a
7883,a
7884, 
7885,   
7886,<> < <
7887, ।
7888,।
7889,  
7890,??
7891,I m
7892, ।।।।।।।।।।।।।।।।।
7893, 
7894,   
7895,  
7896,।।।।।।।।।।।
7897,   ।
7898,কিন্তু    
7899,।।।।।।।।।
7900, 
7901, ।
7902,।।।।।।।।।।।।।।
7903,   
7904,   
7905,", ,,"
7906,<> <>।।।।।।।
7907,a
7908,a
7909, 
7910,",,"
7911,a
7912,a
7913,  
7914,   
7915,a
7916,?????
7917, 
7918,", ,"
7919,  
7920,a
7921, 
7922,"কিন্তু, কিন্তু,।"
7923,  
7924, 
7925,    
7926,  
7927,।।।।।।।।।।।।
7928,a
7929,।।।।।।।।।।।।।
7930,।।।।।।।।
7931,      
7932,a
7933,।।।।।।।।।
7934, । । । 
7935,।।।।।।।।।।।
7936,  
7937,   
7938,a
7939,a
7940,<> <>। < < < 
7941,   
7942,a
7943,   
7944, ।।।।।।।।।।।।।।
7945,a
7946,   
7947,  
7948,।।।।।।।।।
7949,।।।।।।।।।।
7950,<>।।।।।।।।।।
7951,a
7952,a
7953,।।।।।।।।।।।
7954, 
7955,   
7956, 
7957, 
7958, 
7959,    
7960,    ।
7961,",।।"
7962,<> < < < <
7963,a
7964,   
7965,।।।।।।।।।।।
7966,a
7967,   
7968,<> <> < < < <
7969,।।।।।।
7970,  
7971,a
7972,a
7973,a
7974,a
7975,।।।।।।।।।।।।।।।।
7976,।।।।।।।।।।।।।।।
7977,a
7978,।।।।।।।।।।।।।।।
7979,    
7980,।। ।
7981,",,,,, "
7982,", এইন্না"
7983,।।।।।।।।।।
7984, 
7985,I m
7986,a
7987,।।।।।।।।।।।।।
7988,", ,, "
7989,।।।।।।।।।।।।।
7990,a
7991,।।।।।।।।।।
7992,a
7993,<>  
7994,<> < 
7995,।।।।।।।।।।।।
7996,।।।।।।।।।।।।।।
7997,a
7998,।।।।।।।।।।।।
7999,<> <>।। <>।।।।।।।।।।।।
8000,।।।।।।।।।।
8001,। <>। <>।।। <>
8002,   
8003,।।।।।।।।।।।
8004,a
8005,।।।।।।।।।।
8006,<> <>। <>।।।।।।।।
8007,। <> < 
8008,<>
8009,a
8010,a
8011,।।।।।।
8012,"কিন্তু, তিনি তা করেননি। কিন্তু, তিনি তা করেননি।"
8013,।।।।।।।।।।।।।।।
8014,   
8015,। 
8016,।।।।।।।
8017,", ,"
8018,  
8019,।।।।।।।।।।।
8020,।।।।।।।।।।।
8021,   
8022,।।।।।।।।।।।।।
8023,।।।।।।।।।।।
8024,।।।।।।।।।।।।।।।
8025,a
8026,।।।।।।।।।।।।
8027, 
8028,   ।
8029,।।।
8030,।।।।।।।।।।।।
8031,  
8032,a
8033,<> 
8034,  
8035,","
8036,  
8037,।।।।।।।।।।।
8038,? ??
8039,",,"
8040,। ।।।।।।।।।।।।।
8041,।।।।।।।।।।।
8042,।।।।।।।।।।।
8043,a
8044,a
8045, 
8046,a
8047, 
8048,","
8049,।।।।।।
8050,।।।।।।।।।।।।।
8051,-
8052,।।
8053,।।।।।।।।।।।
8054,e
8055,   
8056, 
8057, ।।।।।।।।।
8058,।।।
8059, । 
8060,<> <>। <>। <> <
8061,।।।।।।।।
8062,???????
8063,।।।।।
8064,<><><>
8065,।।।।।।।।।
8066,।।।।।।।।।।।
8067,a
8068,।।।।।।।।।।।।।।।
8069,< < <<<<<e
8070,a
8071, 
8072, 
8073,<> <> <>
8074,।।।।।।।।।।।।
8075,<> < <
8076,a
8077,  
8078,nn
8079,।।।।।।।।
8080,।।।।।।।।।।।।
8081,a
8082,।।।।।।।।।।।।।
8083,<> < < <
8084,ই <
8085,a
8086,।।।।।।।।।।।।।
8087,a
8088,a
8089,  
8090,"ইয়ে ইয়ে,"
8091,।।।।।।।।।।
8092, 
8093,।।।।।।।।।।।।।।
8094,।।।।।।।।
8095,a
8096,a
8097,    
8098,।।।।।।।।।।।।
8099,a
8100,।।।।।।।।।।।।।
8101,a
8102,<> < <
8103,a
8104, 
8105,   
8106,a
8107,??
8108,a
8109,।।।।।।।
8110, 
8111, 
8112,।।।।।।।।।।
8113,।।।।।।।।।।
8114,a
8115,a
8116,a
8117,।।।।।।।।।
8118,a
8119,     
8120, ।।
8121, 
8122,।।।।।।।।
8123,a
8124,<> < < 
8125, 
8126,<> < < <
8127,a
8128,। ।
8129, ।
8130,।।।।।।।।।।।।।
8131,  
8132,।।।।।।।।।
8133,    
8134,   
8135,a
8136, 
8137,<> <>। < < 
8138,।।।।।।।
8139,a
8140,  
8141,।<<<<<<<<<<<
8142,  
8143,<><> <>।। <>।। <>। <>
8144,a
8145,",,,,,,"
8146,a
8147,।।।।।।।।।।।।।
8148, 
8149,< < < 
8150,   
8151,।।।।।
8152,।।।।।।।।।।।।।।।
8153,<> <> < 
8154,   
8155,- -। । 
8156,a
8157, 
8158,    
8159,  
8160,",,।।।।।।"
8161,a
8162, ।।
8163,><<<<<<<
8164,।।।।
8165,।।।।।।।।।।
8166,<>
8167,a
8168,।।।।।।।।।।
8169,।।।।।।।।।।।।।
8170,।।।।।।।।।
8171,<> <
8172,  
8173,<> < < <
8174,।।।।।।।।
8175,<> <>।।।।।।।।।।।।
8176,   
8177, 
8178,  
8179,a
8180,    
8181,   
8182, 
8183,That
8184,।।।।।।।।।।।।।
8185,    
8186,।।।।।।।।।
8187, 
8188,।।।।।।।।।
8189,    
8190,।।।।।।।।।।।
8191,  
8192,অরা।।।।।।।।।
8193,", পাকি"
8194,।।।।।।।।।।।।।।
8195,।।।।।।।।।।।
8196,<> <> <>।। <> 
8197,a
8198,।।।।।।।
8199,।।।।।।
8200,<> <<<<
8201,।।।।।।।।।
8202,a
8203,a
8204,।।।।।।।।।।
8205,"কিন্তু কিন্তু, আছে। আছে আছে আছে আছে আছে। কিন্তু, এর জন্য খরচ আছে। কিন্তু, এর জন্য আছে।"
8206, 
8207,<> <>
8208,a
8209,<> <> <
8210,হ্যাঁ। <
8211,a
8212,।।।।।।।।।।।।।
8213, 
8214,।।।।।।।।।।।
8215,   
8216, 
8217,"""It's    "
8218,।।।।।।।।।।।।।।
8219,"""It's     "
8220,<> <>। <>
8221,a
8222,।।।।।।।।।
8223,<>।।।।।।
8224,।।।।।।।।।।।।
8225,  
8226,    
8227,a
8228,a
8229,a
8230,a
8231,।।।।।।।।।।।।।
8232,a
8233,।।।।।।।।।।।।।
8234,।    
8235,a
8236,a
8237,a
8238,। ।
8239,<> <>। <>। <>
8240,  
8241,"না, সময় নেই।"
8242,a
8243,?
8244, 
8245,"কিন্তু, সে-সময়। কিন্তু, তা নয়।"
8246,।।।।।।।।।
8247,   
8248,।।।।।।।।।
8249, ।।।।।।।।।।
8250, 
8251,a
8252,  ।
8253,< < < 
8254,   
8255,<
8256,",,,।"
8257, ।।
8258,।।।।।।।।।।।।।।।।।।
8259,।।।।।।।।।।।।।।।।
8260,",ন।।, এইন।।।।।।।।"
8261,a
8262,    
8263,।।।।।।<<
8264,।।।।।।।।।।।।।
8265,<> <>।। <>
8266,<> <> <> <
8267,।।।।।।।।।।।।।।।।।।।
8268,<>?
8269,   
8270,।।।।।।।।।।।।
8271, । ।
8272,a
8273,a
8274, 
8275,।।।।।।।।।।।
8276,।।।।।।।।।।।।।।
8277,।।।।।।।।।।।।
8278,।।।।।।।।।।।
8279,।।।।।।
8280,কি
8281, 
8282,a
8283,।।।।।।।।।।
8284,।।।।।।।।।
8285,।।।।।।।।।।
8286,?
8287,a
8288,I  
8289,I
8290, ।।।।।।।।।।।।।।।।
8291,a
8292,  
8293,।।।।।।।।।।।।।।।
8294,"।, পয়,,,,"
8295,    
8296,।।।।।।।
8297,।।।।।।।।।।।।।।।।।।
8298,।।।।।।।।।।।।
8299,।।।।।।।।।।
8300,  
8301, 
8302, 
8303, 
8304,<> <>।।।।।।।।।।।।
8305,।।।।।
8306,।।।।।।।।।
8307,a
8308,a
8309,।।।।।।।।।।।
8310,<> <> <> <> <>
8311,   
8312,a
8313,।।।।
8314, 
8315,।।।।।।।।।।
8316,কিন্তু কিন্তু এইডা তো না।
8317,<> <> <>
8318,<>। <>।।।।।।।।।।।
8319,a
8320,।।।।।।।।।।।।।।
8321,a
8322,a
8323,a
8324,< < ?
8325,।।।।।।।।।।
8326,।।।।।।।।।।।।।।
8327,।।।।।।।।।।
8328,a
8329,।।।।।।।।।
8330,a
8331,।।।।।।
8332,",,"
8333,।।।।।।।।
8334,a
8335,a
8336,< <।
8337,<> <>
8338,  
8339,   
8340,।।।।।।।।।।।।।।
8341,a
8342,। ।।।
8343,।।।।।।।।।।।।।।।।।
8344,।।।।।।।।।
8345, 
8346,<> <> <>
8347,<> <>।।।।।।।।
8348,।।।।।।।।।।।
8349,", ,।।।।।।।।"
8350,।।।।।।।।।।।
8351,a
8352,।।।।।।।।।
8353,  
8354,     
8355,  
8356,  
8357,।।।।।।।।।।।।
8358,।।।।।।।।।।
8359,।।।।।।।।।।
8360,।।।।।।।।।।।।।
8361,।।।।।।।।
8362,   
8363,a
8364,   
8365,   
8366,।।।।।।।।।
8367,  ।
8368,", ,"
8369,।।।।।।।।।।।।।
8370,।।।।।।।।।।।।।
8371,ত্তযেযে
8372,<> <>।। <>
8373,    
8374, 
8375,"হ্যাঁ, হ্যাঁ। Yes, he,"
8376,<> <> < < < 
8377, 
8378,< < <
8379,a
8380,That s 
8381,  
8382,।।।।।।।।।
8383,a
8384, 
8385,।।।।।।।।।।।
8386,a
8387,<> < < 
8388,a
8389,a
8390, 
8391,।।।।।।।।।।।।।।।
8392,a
8393,a
8394,a
8395,  
8396,  
8397,a
8398,??
8399,।।।।।।।।।
8400,।।।।।।।।।।।।।।।
8401,।।।।।।
8402,a
8403,।।।।।।।
8404, 
8405, 
8406,।।।।।।।।।।।।।
8407,   
8408,।।।।।।।।।।।।
8409,।।।।।।।।
8410,।।।।।।।।।।
8411,।।।।।।।।।।।
8412,   
8413,a
8414,a
8415,।।।।।।।।।।।
8416,।।।।।।।।।।।।।।
8417,।।।।।।।।।।।।
8418,।।।।।
8419, 
8420,<> < < < 
8421,a
8422,।।।।।।।।।।।।।
8423,  
8424,। <> <
8425,a
8426,a
8427,।।।।।।।।
8428,।।।।।।।।।।।।
8429, 
8430,।।।।।।।।।
8431, 
8432,।।।।।।।।।
8433,।।।।।।।।
8434,   
8435,- -।। 
8436,<> <>
8437,a
8438,।।।।।।।।।।।।।।
8439,   
8440,  
8441, 
8442,  
8443," ,,"
8444,  
8445,।।।।।।।।।।।।।।।
8446,।।।।।।।
8447, 
8448, 
8449,।।।।।।।।।
8450,a
8451,  
8452,a
8453,  
8454,কিন্তু 
8455,।।।
8456,   
8457,a
8458,  
8459,।।।।।।।।।।।
8460, 
8461, 
8462,"কিন্তু, তারা তা করেনি। কিন্তু, তারা তা করেনি।"
8463,।।।।।।।।।।।।।।।
8464,a
8465, 
8466,<> <>। <>।
8467,a
8468,।।।।।।।।।।।।।
8469, 
8470,  
8471,<> <>।।।।।।।।
8472,।।।।।।।।।।
8473,  
8474,<><<<<<<
8475,five b
8476,a
8477,a
8478,।।।।।।।।।।।
8479, 
8480, 
8481,।।।।।।।।।।।।।।
8482,।।।।।।।।।।।
8483, 
8484,।।।।।।।।।।
8485,।।।।।।।।।।।।।।।।
8486, 
8487,।।।।।।।।।।।।
8488, 
8489, 
8490,a
8491,।।।।।।।।।।।।।।
8492,","
8493, 
8494,a
8495, 
8496,  
8497, 
8498,    
8499,।।।।।।।।।।
8500, 
8501,।।।।।।।।।।।
8502,a
8503,","
8504,  
8505,<> < 
8506, 
8507,<> <
8508,।।।।।।।।।।।।
8509,a
8510,।।।।।।।।।।।।।।
8511,  
8512,।।।।।।।।।।।।।।।
8513, ।।।।।।।।।।
8514,a
8515,  
8516,।।।।
8517, 
8518,   
8519,।।।।।।।।।।।।।
8520,<> < < <>
8521,।।।।।।।।।।।।।।।
8522,।।।।।।।।।।।।।।।
8523,।।।।।।।।।।।।।
8524,   
8525,<> <>।।।।।।।।।।।।।।
8526,We do not know.
8527,  
8528,  
8529,। <<<<<<<
8530,   
8531,। <>। <>।।।।।। <> <
8532,a
8533,।।।।।।।।।।।।।।
8534,a
8535,<> <>।।।।।।।।।
8536,<> <> <
8537,।।।।।।।।।।
8538,।।।।।।।।।
8539,।।।।।।।।।।।।।।।
8540, 
8541,",,,,।"
8542,।।।।।।
8543,<> <> <n
8544,।।।।।।।।।
8545,।।।।।।।।।।।।
8546, 
8547,<> <>। <।।।।।।।
8548,।।।।।।।।।।
8549,  
8550,a
8551,।।।।।।।।।।
8552,।।।।।।।।
8553,।।।।।।।।।।
8554,    
8555,।।।।।।।।।।
8556,a
8557,    
8558,  
8559,।।।।।।
8560, 
8561,  
8562,।।।।।।।।।।।
8563,।।।।।।।।।
8564,a
8565,a
8566,।।।।।।।।।।।।।।
8567,a
8568,tub chh 
8569,a
8570,a
8571,a
8572,<<<<<<<
8573,    ।
8574,  
8575,।।।।।।।।।।।।।
8576,a
8577,a
8578,a
8579,<> <<<
8580,  
8581,।।।।।
8582, ্যা।।।।।।।।
8583, 
8584, 
8585,a
8586,????
8587,।।।।।।।।
8588,।।।।।।।।।।।।।
8589, 
8590,   
8591,a
8592,    
8593, 
8594,a
8595,How
8596,"ঁঁঁঁঁঁঁঁ।ঁঁঁঁ।,ঁঁঁ"
8597, 
8598,a
8599,কিন্তু 
8600, ??
8601,",,,,,,,,,, , , ,,"
8602,a
8603,a
8604,<> <> <>।।।।।।।।।।।।।।।
8605,a
8606,।।।।।।।
8607,  
8608,।।।।।।।।।।
8609,।।।।।।।।।
8610,।।।।।।
8611,।।।।।।।।।।
8612,।।।।।।।।।।।।
8613,a
8614,।।।।।।।।।।।।।
8615,।।।।।।।।।।
8616,a
8617,।।।।।।।।।।।
8618,a
8619, 
8620,a
8621,a
8622,।।।।।।।।।।।।।
8623,< < < <
8624,  
8625,।।।।।।।।
8626,।।।।।।।।।।
8627,   
8628, 
8629,।। ।।।।
8630,<>m
8631,।।।।।।।।।।।।।
8632,<> < < <>
8633,। ।।।।।।।।
8634,a
8635, 
8636,",,,"
8637,<> <>
8638,   
8639,a
8640,। <<<<<।
8641,   
8642,।।।।।।।।।।।।।
8643,।
8644,।।।।।।।।।।।।।।।
8645,।।।।।।।।।।
8646,  
8647,","
8648,।।।।।।।।।
8649,a
8650,<> <> <> <>।।।।।।।।।।।।।।
8651,  ।
8652,  
8653,  
8654,।।।
8655,<> <>।।।।।।।।।।
8656, 
8657,a
8658, 
8659, 
8660,   
8661, 
8662,।।।।।।।।।।।
8663,<> < < <
8664, 
8665,না না। । ।।।।।।।
8666,What do you think?
8667,।।।।।।।।।।।।।।
8668,"Yes,  "
8669,।।।।।।।।।।
8670,<> <> <<
8671,   
8672,<> <> <> <
8673,< < <<। <।
8674, 
8675,যে।।।
8676,<> <>
8677,a
8678,এটা 
8679, 
8680,< <
8681, 
8682,।।।।।।।।।।।।
8683, 
8684, 
8685,a
8686,।।।।।।।।।
8687,  
8688,a
8689,।।।।।।।।।।।।।।।।
8690,<> < < <
8691,   
8692,   
8693,a
8694,   
8695, 
8696,     
8697,।।।।।।।।।।।।।।।
8698, 
8699,a
8700,<> <>।।।।।।।।।।।।
8701,a
8702,a
8703, 
8704,।
8705,I     
8706,।।।।।।।।।
8707,।।।।।।।।।।।
8708, 
8709,      
8710,।।।।।।।।।।।।
8711,a
8712,    
8713,< < <
8714,   
8715,a
8716,।।।।
8717,।।।।।।।।।।
8718,  
8719,<> <>। <><
8720,।।।।।।।
8721,  
8722,।।।।।।।।।।।
8723,  
8724,a
8725,।।।।।।।।।।।।।।।।।।
8726,  
8727,a
8728,।।।।।।।।।।।।
8729,।।।।।।।।।।।।।
8730,।।
8731,।।।।।।।।।
8732,।।।।।।।।।।।
8733,<> < 
8734,a
8735,।।।।।।।।।
8736,a
8737,।।।।।।।।
8738,", <"
8739,   
8740,  
8741,I m
8742,????????
8743,<> < <>
8744,I never will.
8745,Imnn
8746,<> <>। <> <> <>
8747,   
8748,।।।।।।।।।।।
8749,।।।।।।।।।।।।।।।।।
8750,a
8751,   
8752,I m
8753,a
8754, । ।
8755,।।।
8756, 
8757,  
8758,  
8759,  
8760,।।।।।।।।
8761,।।।।।।।।।।।।
8762,।।।।।।।।।
8763,। ।।।।।।।
8764,।।।।।।।।।।।।।।
8765,।।।।।।।।
8766,I m
8767,    
8768,a
8769, 
8770,   
8771, 
8772,    
8773,a
8774,।।।।।।।
8775,।।।।।।।।।।।।
8776,Don t.
8777,a
8778,।।।।।।।।।।।।।
8779,।।।।।।।।।
8780,  
8781,।।।।।।।।।।।
8782,।।।।।।।।।।।।।।
8783,"""It's, you, you come,।"
8784,।।।।।।।।।।।।।
8785,  
8786,e
8787,",????????"
8788,????
8789,a
8790,a
8791,a
8792,?
8793,।।।।।।।।।।।।।।
8794,   
8795,।।।।।।।।
8796,a
8797,a
8798,।।।।
8799,<> <> <>। <>। <> < 
8800,a
8801,   
8802,।।।।।।।।।
8803,  
8804,    
8805, 
8806,<>
8807,<> <>। <><<
8808,a
8809,  
8810,<> <> <>  
8811,a
8812,   
8813,< < < 
8814, 
8815,।।।।।।।।।
8816,    
8817,a
8818,<> <>। < <
8819,   
8820,।।।।।।।।।।।
8821,   
8822,।।।।।।।।।
8823,<> <> < <  n
8824, 
8825, 
8826,","
8827, 
8828,। 
8829,a
8830,a
8831,।।।।।।।।।।।
8832,What is the  
8833,","
8834,< <  < 
8835, 
8836,a
8837,"< <, < <"
8838,।।।।।।।।।।।।
8839,a
8840,।।।।।
8841,।।।।।।।।।।।
8842, 
8843,a
8844,  
8845, 
8846,  
8847,<> <>
8848,   
8849, 
8850,।
8851,a
8852,a
8853,< < <
8854, 
8855, 
8856,a
8857,।।।।।।।।।।
8858,।।।।।।।।।।।।।
8859,  
8860,"যা, যা, যা।, যা। Go, go, "
8861,""" """
8862,<> < < 
8863,a
8864,।।।।।।।।।।।।।
8865,    
8866,I m I m 
8867,<> < < 
8868,   
8869,<> <> <>
8870,<> <> <> <> 
8871, 
8872, ।।
8873, 
8874, ।
8875,  
8876,a
8877,  
8878,।।।।।
8879,।।।।।।।।।।।।।।।।
8880,   
8881,What? What???? What  What lifted?
8882,।।।।।।।।।।।।।
8883, 
8884,a
8885,  
8886,a
8887,a
8888, 
8889, 
8890,    
8891, 
8892,",,,"
8893, 
8894, । ।
8895,  
8896,।।।।।।।।।।।
8897,< < < < < < <।।
8898,???????
8899,।।।।।।।।।।।।
8900,I  
8901,।।।।।।।।।।।।।।
8902,",,"
8903, । ।।।।।।।।।।।।।
8904,   
8905,< <   
8906, 
8907,সব কিছু। সব। সব। সব।।।।।।
8908,<> <>। <>। <> <
8909,I m   
8910,I know you. I m আমি। I m 
8911,  
8912,a
8913,    
8914,a
8915,   
8916,a
8917,a
8918,< < < < < <
8919,<> < < <
8920,a
8921,।।।।।।।।।।।
8922,আমি 
8923,a
8924,<> < <
8925,-
8926,a
8927,"Im,,"
8928,a
8929,a
8930,",,"
8931, 
8932, 
8933, 
8934,a
8935,", এগুলো"
8936, ।      
8937, 
8938, 
8939,।।।।।।।।।।
8940,",,,,,,।।।"
